Record Id,Deal Name.id,Deal Name,Stage,Stage Duration (Calendar Days),Modified By.id,Modified By,Modified Time,Amount,Probability (%),Expected Revenue,Closing Date,Last Activity Time,Moved To
zcrm_6221978000091080134,zcrm_6221978000091080132,Assistant? (Wisconsin) Cornerstone,Meeting Booked,10,zcrm_6221978000044268128,Queency Carinosa,2025-06-13 14:23:10,,33,,2025-06-18,2025-06-23 14:39:34,Deferred
zcrm_6221978000091080196,zcrm_6221978000091080194,Client Service Associate (Tennessee) Highland Rim Wealth Management,Meeting Booked,3,zcrm_6221978000044268128,Queency Carinosa,2025-06-13 14:38:09,,33,,2025-06-16,2025-06-16 19:00:49,Awaiting Contract Signature
zcrm_6221978000091164094,zcrm_6221978000091080194,Client Service Associate (Tennessee) Highland Rim Wealth Management,Awaiting Contract Signature,3,zcrm_6221978000000914023,Steve Perry,2025-06-16 19:00:49,,50,,2025-06-16,2025-06-19 09:55:19,Awaiting Deposit Payment
zcrm_6221978000091261107,zcrm_6221978000084154047,"Financial Advisor/ Dublin, OH / The Pension Group",Awaiting Deposit Payment,0,zcrm_6221978000000460001,Brandon Murphy,2025-06-17 16:22:40,,70,,2025-05-28,2025-06-17 21:22:01,Intake Meeting Needed
zcrm_6221978000091308043,zcrm_6221978000085340037,Advisor (Indiana) Runestad Financial,Awaiting Contract Signature,0,zcrm_6221978000000914023,Steve Perry,2025-06-17 20:51:42,,50,,2025-05-09,2025-06-17 20:55:40,Meetings Completed
zcrm_6221978000091308087,zcrm_6221978000085340037,Advisor (Indiana) Runestad Financial,Meetings Completed,0,zcrm_6221978000000914023,Steve Perry,2025-06-17 20:55:40,,36,,2025-05-09,2025-06-17 20:56:01,Awaiting Contract Signature
zcrm_6221978000091308102,zcrm_6221978000085340037,Advisor (Indiana) Runestad Financial,Awaiting Contract Signature,50,zcrm_6221978000000914023,Steve Perry,2025-06-17 20:56:01,,50,,2025-05-09,2025-08-06 18:15:55,Deferred
zcrm_6221978000091308160,zcrm_6221978000091308158,Licensed Service Associate (Scottsdale) Spivak Financial,Meetings Completed,0,zcrm_6221978000000914023,Steve Perry,2025-06-17 21:01:09,,36,,2025-06-17,2025-06-17 21:27:43,Awaiting Contract Signature
zcrm_6221978000091308243,zcrm_6221978000084154047,"Financial Advisor/ Dublin, OH / The Pension Group",Intake Meeting Needed,1,zcrm_6221978000000914023,Steve Perry,2025-06-17 21:22:01,,80,,2025-05-28,2025-06-18 16:33:11,Intake Meeting Scheduled
zcrm_6221978000091308306,zcrm_6221978000091308158,Licensed Service Associate (Scottsdale) Spivak Financial,Awaiting Contract Signature,65,zcrm_6221978000000914023,Steve Perry,2025-06-17 21:27:43,,50,,2025-06-17,2025-08-21 15:55:01,Deferred
zcrm_6221978000091378154,zcrm_6221978000090725107,Atlanta GA (Vermont) NLG,Closed Lost,,zcrm_6221978000000460001,Brandon Murphy,2025-06-18 11:42:43,,0,,2025-06-10,2025-06-18 11:42:43,
zcrm_6221978000091378176,zcrm_6221978000088882314,Financial Advisor (National) Merit Financial Advisors,Awaiting Contract Signature,2,zcrm_6221978000000460001,Brandon Murphy,2025-06-18 11:44:39,,50,,2025-05-29,2025-06-20 10:50:38,Awaiting Deposit Payment
zcrm_6221978000091378191,zcrm_6221978000090979781,"Advisor (Overland Park, KS) Retirement Solutions Group",Awaiting Contract Signature,0,zcrm_6221978000000460001,Brandon Murphy,2025-06-18 11:45:33,,50,,2025-06-16,2025-06-18 11:45:42,Deferred
zcrm_6221978000091378206,zcrm_6221978000090979781,"Advisor (Overland Park, KS) Retirement Solutions Group",Deferred,,zcrm_6221978000000460001,Brandon Murphy,2025-06-18 11:45:42,,10,,2025-06-16,2025-06-18 11:45:42,
zcrm_6221978000091378221,zcrm_6221978000090979595,"Advisor (Dallas, TX) Biltmore Financial",Deferred,,zcrm_6221978000000460001,Brandon Murphy,2025-06-18 11:45:56,,10,,2025-06-16,2025-06-18 11:45:56,
zcrm_6221978000091378236,zcrm_6221978000090869180,"Advisor (Detroit,MI)  LoVasco",Deferred,,zcrm_6221978000000460001,Brandon Murphy,2025-06-18 11:48:15,,10,,2025-06-13,2025-06-18 11:48:15,
zcrm_6221978000091378261,zcrm_6221978000089505681,Advisor (Dallas) Interlinc Financial Planning,Deferred,,zcrm_6221978000000460001,Brandon Murphy,2025-06-18 11:50:03,,10,,2025-07-01,2025-06-18 11:50:03,
zcrm_6221978000091378276,zcrm_6221978000086163037,BDR (Dallas) Libertas Financial Partners,Deferred,,zcrm_6221978000000460001,Brandon Murphy,2025-06-18 11:50:34,,10,,2025-05-15,2025-06-18 11:50:34,
zcrm_6221978000091453308,zcrm_6221978000091453306,COO (Las Vegas) Whalen Financial,Engaged,0,zcrm_6221978000044268128,Queency Carinosa,2025-06-18 12:50:12,,6,,2025-06-20,2025-06-18 20:18:46,Meeting Booked
zcrm_6221978000091453403,zcrm_6221978000091453401,Advisor (Scottsdale) Summit Wealth Group,Meeting Booked,13,zcrm_6221978000044268128,Queency Carinosa,2025-06-18 13:07:28,,33,,2025-06-27,2025-07-01 15:33:50,Meetings Completed
zcrm_6221978000091553002,zcrm_6221978000084154047,"Financial Advisor/ Dublin, OH / The Pension Group",Intake Meeting Scheduled,8,zcrm_6221978000000460001,Brandon Murphy,2025-06-18 16:33:11,,85,,2025-05-28,2025-06-26 13:05:49,Closed Won
zcrm_6221978000091598001,zcrm_6221978000091453306,COO (Las Vegas) Whalen Financial,Meeting Booked,1,zcrm_6221978000000914023,Steve Perry,2025-06-18 20:18:46,,33,,2025-06-20,2025-06-19 13:33:33,Meetings Completed
zcrm_6221978000091793052,zcrm_6221978000091080194,Client Service Associate (Tennessee) Highland Rim Wealth Management,Awaiting Deposit Payment,0,zcrm_6221978000000460001,Brandon Murphy,2025-06-19 09:55:19,,70,,2025-06-16,2025-06-19 13:33:25,Intake Meeting Needed
zcrm_6221978000091793135,zcrm_6221978000089505174,Advisor (San Jose) NIM Retirement Group,Awaiting Deposit Payment,12,zcrm_6221978000000460001,Brandon Murphy,2025-06-19 15:14:21,,70,,2025-06-03,2025-07-01 10:05:36,Closed Won
zcrm_6221978000091822001,zcrm_6221978000090869242,Advisor (Philadelphia) McAdam Financial,Meeting Booked,0,zcrm_6221978000000914023,Steve Perry,2025-06-19 10:59:27,,33,,2025-06-13,2025-06-19 13:28:11,Meetings Completed
zcrm_6221978000091822048,zcrm_6221978000090869242,Advisor (Philadelphia) McAdam Financial,Meetings Completed,0,zcrm_6221978000000914023,Steve Perry,2025-06-19 13:28:11,,36,,2025-06-13,2025-06-19 13:33:16,Awaiting Contract Signature
zcrm_6221978000091822118,zcrm_6221978000090869242,Advisor (Philadelphia) McAdam Financial,Awaiting Contract Signature,1,zcrm_6221978000000914023,Steve Perry,2025-06-19 13:33:16,,50,,2025-06-13,2025-06-20 10:25:10,Awaiting Deposit Payment
zcrm_6221978000091822133,zcrm_6221978000091080194,Client Service Associate (Tennessee) Highland Rim Wealth Management,Intake Meeting Needed,4,zcrm_6221978000000914023,Steve Perry,2025-06-19 13:33:25,,80,,2025-06-16,2025-06-23 13:45:47,Intake Meeting Scheduled
zcrm_6221978000091822148,zcrm_6221978000091453306,COO (Las Vegas) Whalen Financial,Meetings Completed,0,zcrm_6221978000000914023,Steve Perry,2025-06-19 13:33:33,,36,,2025-06-20,2025-06-19 13:33:35,Awaiting Contract Signature
zcrm_6221978000091822163,zcrm_6221978000091453306,COO (Las Vegas) Whalen Financial,Awaiting Contract Signature,5,zcrm_6221978000000914023,Steve Perry,2025-06-19 13:33:35,,50,,2025-06-20,2025-06-24 15:51:57,Awaiting Deposit Payment
zcrm_6221978000091950001,zcrm_6221978000090869242,Advisor (Philadelphia) McAdam Financial,Awaiting Deposit Payment,3,zcrm_6221978000000460001,Brandon Murphy,2025-06-20 10:25:10,,70,,2025-06-13,2025-06-23 14:36:09,Intake Meeting Needed
zcrm_6221978000091950040,zcrm_6221978000088882314,Financial Advisor (National) Merit Financial Advisors,Awaiting Deposit Payment,56,zcrm_6221978000000460001,Brandon Murphy,2025-06-20 10:50:38,,70,,2025-05-29,2025-08-15 13:54:58,Intake Meeting Needed
zcrm_6221978000092203001,zcrm_6221978000091080194,Client Service Associate (Tennessee) Highland Rim Wealth Management,Intake Meeting Scheduled,1,zcrm_6221978000000914023,Steve Perry,2025-06-23 13:45:47,,85,,2025-06-16,2025-06-24 11:38:55,Closed Won
zcrm_6221978000092203023,zcrm_6221978000090869242,Advisor (Philadelphia) McAdam Financial,Intake Meeting Needed,0,zcrm_6221978000000914023,Steve Perry,2025-06-23 14:36:09,,80,,2025-06-13,2025-06-23 14:36:46,Intake Meeting Scheduled
zcrm_6221978000092203038,zcrm_6221978000090869242,Advisor (Philadelphia) McAdam Financial,Intake Meeting Scheduled,8,zcrm_6221978000000914023,Steve Perry,2025-06-23 14:36:46,,85,,2025-06-13,2025-07-01 10:04:12,Closed Won
zcrm_6221978000092203053,zcrm_6221978000091080132,Assistant? (Wisconsin) Cornerstone,Deferred,,zcrm_6221978000000914023,Steve Perry,2025-06-23 14:39:34,,10,,2025-06-18,2025-06-23 14:39:34,
zcrm_6221978000092304001,zcrm_6221978000091080194,Client Service Associate (Tennessee) Highland Rim Wealth Management,Closed Won,35,zcrm_6221978000000460001,Brandon Murphy,2025-06-24 11:38:55,,100,,2025-06-16,2025-07-29 20:46:54,Past Client
zcrm_6221978000092304058,zcrm_6221978000091453306,COO (Las Vegas) Whalen Financial,Awaiting Deposit Payment,3,zcrm_6221978000000460001,Brandon Murphy,2025-06-24 15:51:57,,70,,2025-06-20,2025-06-27 22:06:13,Intake Meeting Needed
zcrm_6221978000092594001,zcrm_6221978000084154047,"Financial Advisor/ Dublin, OH / The Pension Group",Closed Won,,zcrm_6221978000000460001,Brandon Murphy,2025-06-26 13:05:49,,100,,2025-05-28,2025-06-26 13:05:49,
zcrm_6221978000092594022,zcrm_6221978000088882240,Lead Advisor (National) EA Buck,Awaiting Deposit Payment,5,zcrm_6221978000000460001,Brandon Murphy,2025-06-26 13:50:55,,70,,2025-05-28,2025-07-01 10:33:05,Intake Meeting Needed
zcrm_6221978000093034072,zcrm_6221978000091453306,COO (Las Vegas) Whalen Financial,Intake Meeting Needed,0,zcrm_6221978000000460001,Brandon Murphy,2025-06-27 22:06:13,,80,,2025-06-20,2025-06-27 22:10:23,Intake Meeting Scheduled
zcrm_6221978000093034087,zcrm_6221978000091453306,COO (Las Vegas) Whalen Financial,Intake Meeting Scheduled,4,zcrm_6221978000000460001,Brandon Murphy,2025-06-27 22:10:23,,85,,2025-06-20,2025-07-01 10:04:06,Closed Won
zcrm_6221978000093143014,zcrm_6221978000084435039,Lead Advisor (Phoenix) Strategy Financial,Intake Meeting Needed,0,zcrm_6221978000000460001,Brandon Murphy,2025-06-30 11:40:48,,80,,2025-04-25,2025-06-30 11:42:19,Intake Meeting Scheduled
zcrm_6221978000093143029,zcrm_6221978000084435039,Lead Advisor (Phoenix) Strategy Financial,Intake Meeting Scheduled,1,zcrm_6221978000000460001,Brandon Murphy,2025-06-30 11:42:19,,85,,2025-04-25,2025-07-01 17:38:17,Closed Won
zcrm_6221978000093143044,zcrm_6221978000085778048,Advisor (Connecticut) Apricity Advisors,Awaiting Deposit Payment,15,zcrm_6221978000000460001,Brandon Murphy,2025-06-30 16:46:45,,70,,2025-05-19,2025-07-15 18:25:19,Intake Meeting Needed
zcrm_6221978000093322005,zcrm_6221978000091453306,COO (Las Vegas) Whalen Financial,Closed Won,,zcrm_6221978000000460001,Brandon Murphy,2025-07-01 10:04:06,,100,,2025-06-20,2025-07-01 10:04:06,
zcrm_6221978000093322026,zcrm_6221978000090869242,Advisor (Philadelphia) McAdam Financial,Closed Won,,zcrm_6221978000000460001,Brandon Murphy,2025-07-01 10:04:12,,100,,2025-06-13,2025-07-01 10:04:12,
zcrm_6221978000093322070,zcrm_6221978000089505174,Advisor (San Jose) NIM Retirement Group,Closed Won,,zcrm_6221978000000460001,Brandon Murphy,2025-07-01 10:05:36,,100,,2025-06-03,2025-07-01 10:05:36,
zcrm_6221978000093333046,zcrm_6221978000093333044,Lead Advisor (Los Angeles) EFC Wealth Management,Meetings Completed,0,zcrm_6221978000044268128,Queency Carinosa,2025-07-01 09:36:09,,36,,2025-06-30,2025-07-01 13:33:24,Awaiting Contract Signature
zcrm_6221978000093333140,zcrm_6221978000093333138,COO  (Michigan) McIntosh & Associates,Meeting Booked,0,zcrm_6221978000044268128,Queency Carinosa,2025-07-01 09:45:44,,33,,2025-07-01,2025-07-01 13:02:25,Meetings Completed
zcrm_6221978000093348020,zcrm_6221978000088882240,Lead Advisor (National) EA Buck,Intake Meeting Needed,0,zcrm_6221978000000914023,Steve Perry,2025-07-01 10:33:05,,80,,2025-05-28,2025-07-01 10:33:08,Awaiting Deposit Payment
zcrm_6221978000093348035,zcrm_6221978000088882240,Lead Advisor (National) EA Buck,Awaiting Deposit Payment,0,zcrm_6221978000000914023,Steve Perry,2025-07-01 10:33:08,,70,,2025-05-28,2025-07-01 13:27:18,Intake Meeting Needed
zcrm_6221978000093402704,zcrm_6221978000084435039,Lead Advisor (Phoenix) Strategy Financial,Closed Won,,zcrm_6221978000077981003,Ally Hansen,2025-07-01 17:38:17,,100,,2025-07-01,2025-07-01 17:38:17,
zcrm_6221978000093488001,zcrm_6221978000093333138,COO  (Michigan) McIntosh & Associates,Meetings Completed,0,zcrm_6221978000000914023,Steve Perry,2025-07-01 13:02:25,,36,,2025-07-01,2025-07-01 13:09:08,Awaiting Contract Signature
zcrm_6221978000093488073,zcrm_6221978000093333138,COO  (Michigan) McIntosh & Associates,Awaiting Contract Signature,9,zcrm_6221978000000914023,Steve Perry,2025-07-01 13:09:08,,50,,2025-07-01,2025-07-10 11:56:53,Awaiting Deposit Payment
zcrm_6221978000093488116,zcrm_6221978000088882240,Lead Advisor (National) EA Buck,Intake Meeting Needed,7,zcrm_6221978000000914023,Steve Perry,2025-07-01 13:27:18,,80,,2025-05-28,2025-07-08 12:32:41,Awaiting Deposit Payment
zcrm_6221978000093488182,zcrm_6221978000093333044,Lead Advisor (Los Angeles) EFC Wealth Management,Awaiting Contract Signature,2,zcrm_6221978000000914023,Steve Perry,2025-07-01 13:33:24,,50,,2025-06-30,2025-07-03 15:53:18,Awaiting Deposit Payment
zcrm_6221978000093488202,zcrm_6221978000091453401,Advisor (Scottsdale) Summit Wealth Group,Meetings Completed,7,zcrm_6221978000000914023,Steve Perry,2025-07-01 15:33:50,,36,,2025-06-27,2025-07-08 14:54:59,Deferred
zcrm_6221978000093612006,zcrm_6221978000088124042,CPA (Arkansas) Mach 1 Financial Group,Meetings Completed,42,zcrm_6221978000000914023,Steve Perry,2025-07-02 10:06:08,,36,,2025-05-20,2025-08-13 11:11:15,Deferred
zcrm_6221978000093841043,zcrm_6221978000093333044,Lead Advisor (Los Angeles) EFC Wealth Management,Awaiting Deposit Payment,8,zcrm_6221978000000460001,Brandon Murphy,2025-07-03 15:53:18,,70,,2025-06-30,2025-07-11 20:17:58,Intake Meeting Needed
zcrm_6221978000093994837,zcrm_6221978000093994835,Client Relationship Manager (Orlando) Life Wealth Group,Meeting Booked,3,zcrm_6221978000044268128,Queency Carinosa,2025-07-07 14:56:00,,33,,2025-07-10,2025-07-10 14:40:37,Meetings Completed
zcrm_6221978000094002011,zcrm_6221978000086163161,Advisor (Nashville) Defining Wealth Partners,Meetings Completed,0,zcrm_6221978000000914023,Steve Perry,2025-07-07 14:46:44,,36,,2025-06-30,2025-07-07 14:46:50,Deferred
zcrm_6221978000094002026,zcrm_6221978000086163161,Advisor (Nashville) Defining Wealth Partners,Deferred,,zcrm_6221978000000914023,Steve Perry,2025-07-07 14:46:50,,10,,2025-06-30,2025-07-07 14:46:50,
zcrm_6221978000094090248,zcrm_6221978000088882240,Lead Advisor (National) EA Buck,Intake Meeting Scheduled,0,zcrm_6221978000077981003,Ally Hansen,2025-07-08 15:47:18,,85,,2025-05-28,2025-07-08 15:47:36,Awaiting Deposit Payment
zcrm_6221978000094090263,zcrm_6221978000088882240,Lead Advisor (National) EA Buck,Awaiting Deposit Payment,3,zcrm_6221978000077981003,Ally Hansen,2025-07-08 15:47:36,,70,,2025-05-28,2025-07-11 19:40:33,Intake Meeting Needed
zcrm_6221978000094124001,zcrm_6221978000088882240,Lead Advisor (National) EA Buck,Awaiting Deposit Payment,0,zcrm_6221978000000914023,Steve Perry,2025-07-08 12:32:41,,70,,2025-05-28,2025-07-08 15:47:18,Intake Meeting Scheduled
zcrm_6221978000094124049,zcrm_6221978000091453401,Advisor (Scottsdale) Summit Wealth Group,Deferred,49,zcrm_6221978000000914023,Steve Perry,2025-07-08 14:54:59,,10,,2025-06-27,2025-08-26 13:41:59,Engaged
zcrm_6221978000094156056,zcrm_6221978000094156054,Business Processor (Maryland) Wadsworth Financial Consulting,Meeting Booked,0,zcrm_6221978000044268128,Queency Carinosa,2025-07-09 11:56:29,,33,,2025-07-09,2025-07-09 12:39:41,Meetings Completed
zcrm_6221978000094156162,zcrm_6221978000094156160,Advisor (Phoenix) Fullerton Financial Planning,Engaged,1,zcrm_6221978000044268128,Queency Carinosa,2025-07-09 12:03:43,,6,,2025-07-31,2025-07-10 11:57:07,Meeting Booked
zcrm_6221978000094184045,zcrm_6221978000094156054,Business Processor (Maryland) Wadsworth Financial Consulting,Meetings Completed,0,zcrm_6221978000000914023,Steve Perry,2025-07-09 12:39:41,,36,,2025-07-09,2025-07-09 12:39:44,Awaiting Contract Signature
zcrm_6221978000094184060,zcrm_6221978000094156054,Business Processor (Maryland) Wadsworth Financial Consulting,Awaiting Contract Signature,0,zcrm_6221978000000914023,Steve Perry,2025-07-09 12:39:44,,50,,2025-07-09,2025-07-09 18:36:16,Awaiting Deposit Payment
zcrm_6221978000094184120,zcrm_6221978000094184118,"Advisors (The Villages, FL) Senior Financial Security",Meetings Completed,0,zcrm_6221978000000914023,Steve Perry,2025-07-09 12:58:15,,36,,2025-07-09,2025-07-09 18:36:20,Awaiting Contract Signature
zcrm_6221978000094184281,zcrm_6221978000094156054,Business Processor (Maryland) Wadsworth Financial Consulting,Awaiting Deposit Payment,13,zcrm_6221978000000914023,Steve Perry,2025-07-09 18:36:16,,70,,2025-07-09,2025-07-22 13:22:23,Closed Won
zcrm_6221978000094184296,zcrm_6221978000094184118,"Advisors (The Villages, FL) Senior Financial Security",Awaiting Contract Signature,0,zcrm_6221978000000914023,Steve Perry,2025-07-09 18:36:20,,50,,2025-07-09,2025-07-09 18:36:22,Awaiting Deposit Payment
zcrm_6221978000094184311,zcrm_6221978000094184118,"Advisors (The Villages, FL) Senior Financial Security",Awaiting Deposit Payment,1,zcrm_6221978000000914023,Steve Perry,2025-07-09 18:36:22,,70,,2025-07-09,2025-07-10 11:51:37,Intake Meeting Needed
zcrm_6221978000094184326,zcrm_6221978000088882383,Financial Advisor (South Carolina) Dillard Financial Solutions,Closed Lost,,zcrm_6221978000000914023,Steve Perry,2025-07-09 18:36:36,,0,,2025-06-05,2025-07-09 18:36:36,
zcrm_6221978000094362001,zcrm_6221978000094184118,"Advisors (The Villages, FL) Senior Financial Security",Intake Meeting Needed,4,zcrm_6221978000000914023,Steve Perry,2025-07-10 11:51:37,,80,,2025-07-09,2025-07-14 14:49:22,Closed Won
zcrm_6221978000094362038,zcrm_6221978000093333138,COO  (Michigan) McIntosh & Associates,Awaiting Deposit Payment,1,zcrm_6221978000000914023,Steve Perry,2025-07-10 11:56:53,,70,,2025-07-01,2025-07-11 19:40:29,Intake Meeting Needed
zcrm_6221978000094362053,zcrm_6221978000094156160,Advisor (Phoenix) Fullerton Financial Planning,Meeting Booked,1,zcrm_6221978000000914023,Steve Perry,2025-07-10 11:57:07,,33,,2025-07-31,2025-07-11 20:18:31,Meetings Completed
zcrm_6221978000094362132,zcrm_6221978000093994835,Client Relationship Manager (Orlando) Life Wealth Group,Meetings Completed,6,zcrm_6221978000000914023,Steve Perry,2025-07-10 14:40:37,,36,,2025-07-10,2025-07-16 09:52:05,Awaiting Deposit Payment
zcrm_6221978000094609001,zcrm_6221978000093333138,COO  (Michigan) McIntosh & Associates,Intake Meeting Needed,4,zcrm_6221978000000914023,Steve Perry,2025-07-11 19:40:29,,80,,2025-07-01,2025-07-15 18:25:12,Closed Won
zcrm_6221978000094609016,zcrm_6221978000088882240,Lead Advisor (National) EA Buck,Intake Meeting Needed,0,zcrm_6221978000000914023,Steve Perry,2025-07-11 19:40:33,,80,,2025-05-28,2025-07-11 19:40:42,Closed Won
zcrm_6221978000094609031,zcrm_6221978000088882240,Lead Advisor (National) EA Buck,Closed Won,,zcrm_6221978000000914023,Steve Perry,2025-07-11 19:40:42,,100,,2025-05-28,2025-07-11 19:40:42,
zcrm_6221978000094609072,zcrm_6221978000093333044,Lead Advisor (Los Angeles) EFC Wealth Management,Intake Meeting Needed,3,zcrm_6221978000000914023,Steve Perry,2025-07-11 20:17:58,,80,,2025-06-30,2025-07-14 14:50:03,Closed Won
zcrm_6221978000094609087,zcrm_6221978000094156160,Advisor (Phoenix) Fullerton Financial Planning,Meetings Completed,13,zcrm_6221978000000914023,Steve Perry,2025-07-11 20:18:31,,36,,2025-07-31,2025-07-24 18:37:07,Meeting Booked
zcrm_6221978000094841027,zcrm_6221978000094841025,Advisor (Minneapolis) BGM Wealth,Meeting Booked,0,zcrm_6221978000044268128,Queency Carinosa,2025-07-14 12:38:10,,33,,2025-07-14,2025-07-14 17:20:20,Meetings Completed
zcrm_6221978000094875001,zcrm_6221978000090317066,Advisor (Colorado) Mountain Legacy Family Wealth Partners,Deferred,,zcrm_6221978000000914023,Steve Perry,2025-07-14 13:27:31,,10,,2025-07-01,2025-07-14 13:27:31,
zcrm_6221978000094875059,zcrm_6221978000094875057,Lead Advisor (El Paso) Mirau Capital,Awaiting Contract Signature,30,zcrm_6221978000000914023,Steve Perry,2025-07-14 16:48:36,,50,,2025-07-14,2025-08-13 11:26:45,Deferred
zcrm_6221978000094875108,zcrm_6221978000094841025,Advisor (Minneapolis) BGM Wealth,Meetings Completed,14,zcrm_6221978000000914023,Steve Perry,2025-07-14 17:20:20,,36,,2025-07-14,2025-07-28 19:27:31,Awaiting Contract Signature
zcrm_6221978000094882001,zcrm_6221978000094184118,"Advisors (The Villages, FL) Senior Financial Security",Closed Won,,zcrm_6221978000077981003,Ally Hansen,2025-07-14 14:49:22,,100,,2025-07-14,2025-07-14 14:49:22,
zcrm_6221978000094882038,zcrm_6221978000093333044,Lead Advisor (Los Angeles) EFC Wealth Management,Closed Won,,zcrm_6221978000077981003,Ally Hansen,2025-07-14 14:50:03,,100,,2025-07-14,2025-07-14 14:50:03,
zcrm_6221978000095022001,zcrm_6221978000088882178,"Financial Advisor (Minneapolis, MN) Cedrus Wealth Group",Meetings Completed,8,zcrm_6221978000000914023,Steve Perry,2025-07-15 12:50:08,,36,,2025-09-01,2025-07-23 11:44:39,Awaiting Contract Signature
zcrm_6221978000095022079,zcrm_6221978000095026042,"Advisor (Milwaukee, WI ) Diversified Management",Meetings Completed,0,zcrm_6221978000000914023,Steve Perry,2025-07-15 18:19:31,,36,,2025-07-21,2025-07-15 18:22:16,Awaiting Contract Signature
zcrm_6221978000095022116,zcrm_6221978000095026042,"Advisor (Milwaukee, WI ) Diversified Management",Awaiting Contract Signature,27,zcrm_6221978000000914023,Steve Perry,2025-07-15 18:22:16,,50,,2025-07-21,2025-08-11 12:57:14,Deferred
zcrm_6221978000095022131,zcrm_6221978000093333138,COO  (Michigan) McIntosh & Associates,Closed Won,,zcrm_6221978000000914023,Steve Perry,2025-07-15 18:25:12,,100,,2025-07-01,2025-07-15 18:25:12,
zcrm_6221978000095022152,zcrm_6221978000085778048,Advisor (Connecticut) Apricity Advisors,Intake Meeting Needed,8,zcrm_6221978000000914023,Steve Perry,2025-07-15 18:25:19,,80,,2025-05-19,2025-07-23 11:36:50,Intake Meeting Scheduled
zcrm_6221978000095026044,zcrm_6221978000095026042,"Advisor (Milwaukee, WI ) Diversified Management",Engaged,0,zcrm_6221978000044268128,Queency Carinosa,2025-07-15 13:39:07,,6,,2025-07-21,2025-07-15 18:19:31,Meetings Completed
zcrm_6221978000095160001,zcrm_6221978000093994835,Client Relationship Manager (Orlando) Life Wealth Group,Awaiting Deposit Payment,8,zcrm_6221978000000914023,Steve Perry,2025-07-16 09:52:05,,70,,2025-07-10,2025-07-24 12:00:14,Intake Meeting Needed
zcrm_6221978000095160021,zcrm_6221978000080921097,"Financial Advisor (Kentucky) Legato Financial Group, Inc",Meetings Completed,27,zcrm_6221978000000914023,Steve Perry,2025-07-17 14:27:31,,36,,2025-04-08,2025-08-13 11:12:05,Closed Lost
zcrm_6221978000095243044,zcrm_6221978000095243042,Advisor (San Francisco) Liberty Group,Meeting Booked,33,zcrm_6221978000044268128,Queency Carinosa,2025-07-17 14:13:40,,33,,2025-07-18,2025-08-19 12:28:36,Awaiting Contract Signature
zcrm_6221978000095897015,zcrm_6221978000094156054,Business Processor (Maryland) Wadsworth Financial Consulting,Closed Won,,zcrm_6221978000000460001,Brandon Murphy,2025-07-22 13:22:23,,100,,2025-07-22,2025-07-22 13:22:23,
zcrm_6221978000095897186,zcrm_6221978000085778048,Advisor (Connecticut) Apricity Advisors,Intake Meeting Scheduled,42,zcrm_6221978000000460001,Brandon Murphy,2025-07-23 11:36:50,,85,,2025-05-19,2025-09-03 12:27:37,Closed Won
zcrm_6221978000095897211,zcrm_6221978000088882178,"Financial Advisor (Minneapolis, MN) Cedrus Wealth Group",Awaiting Contract Signature,7,zcrm_6221978000000460001,Brandon Murphy,2025-07-23 11:44:39,,50,,2025-09-01,2025-07-30 11:34:54,Deferred
zcrm_6221978000095897234,zcrm_6221978000088719148,"Lead Advisor (Atlanta, GA) Three Bridges Financial Group",Deferred,,zcrm_6221978000000460001,Brandon Murphy,2025-07-23 11:49:47,,10,,2025-06-04,2025-07-23 11:49:47,
zcrm_6221978000096091003,zcrm_6221978000093994835,Client Relationship Manager (Orlando) Life Wealth Group,Intake Meeting Needed,0,zcrm_6221978000077981003,Ally Hansen,2025-07-24 12:00:14,,80,,2025-07-10,2025-07-24 12:00:16,Intake Meeting Scheduled
zcrm_6221978000096091018,zcrm_6221978000093994835,Client Relationship Manager (Orlando) Life Wealth Group,Intake Meeting Scheduled,0,zcrm_6221978000077981003,Ally Hansen,2025-07-24 12:00:16,,85,,2025-07-10,2025-07-24 12:00:29,Closed Won
zcrm_6221978000096091033,zcrm_6221978000093994835,Client Relationship Manager (Orlando) Life Wealth Group,Closed Won,,zcrm_6221978000077981003,Ally Hansen,2025-07-24 12:00:29,,100,,2025-07-24,2025-07-24 12:00:29,
zcrm_6221978000096313003,zcrm_6221978000094156160,Advisor (Phoenix) Fullerton Financial Planning,Meeting Booked,13,zcrm_6221978000000914023,Steve Perry,2025-07-24 18:37:07,,33,,2025-07-31,2025-08-06 13:24:12,Awaiting Contract Signature
zcrm_6221978000096486001,zcrm_6221978000067099110,Financial Advisor - All Things Financial,Meeting Booked,10,zcrm_6221978000000914023,Steve Perry,2025-07-25 13:22:25,,33,,2025-04-01,2025-08-04 17:48:07,Awaiting Contract Signature
zcrm_6221978000096486016,zcrm_6221978000008413591,Experior US,Closed Lost,,zcrm_6221978000000914023,Steve Perry,2025-07-25 13:22:44,,0,,2024-09-01,2025-07-25 13:22:44,
zcrm_6221978000096486031,zcrm_6221978000048197078,RPOA Director of Data,Closed Lost,,zcrm_6221978000000914023,Steve Perry,2025-07-25 13:23:12,,0,,2024-11-19,2025-07-25 13:23:12,
zcrm_6221978000096486046,zcrm_6221978000075329041,Sales Producer (Nationwide) Players Health,Closed Lost,,zcrm_6221978000000914023,Steve Perry,2025-07-25 13:23:22,,0,,2025-06-12,2025-07-25 13:23:22,
